"n","contamination_level","ctam_sigma","ctam_mu","cook_cutoff","ctam_rho","robust_m_est_bias","robust_m_est_variance","robust_mm_est_bias","robust_mm_est_variance","robust_s_est_bias","robust_s_est_variance","ols_est_bias","ols_est_variance","ols_diag_est_bias","ols_diag_est_variance","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe"
500,0.4,1,0,4,1,1.74604189295484,0.029025073596168,0.876114673603923,0.0451932658225548,0.00672668167854694,0.0143064667515134,2.46274254631995,0.025141870238606,1.38064136830185,0.0298514436161387,3.49021028029858,2.77887313308174,1.92707652783724,1.02637791429134,2.41639312202913
500,0.5,1,0,4,-1,0.122282643563555,0.00397861034721981,0.122179928701685,0.00399608351520074,0.109604991016898,0.0138147968545208,0.125474174387365,0.00383359679743463,0.105297950205032,0.00530402620558707,1.13390750770537,1.13089031314115,1.13079863610897,1.13489696369069,1.11508163298118
500,0.5,1,0,4,-0.8,0.164795759058954,0.00768330218239647,0.158143155239114,0.00804947384775844,0.0450009949597605,0.0217234105404345,0.208485925114387,0.00768699113541789,0.130042022568323,0.00892312435328316,1.2296181222489,1.18556663182386,1.17929576021908,1.08403131579863,1.15262009394926
500,0.5,1,0,4,-0.6,0.321782753760329,0.0114636032858042,0.295099201474052,0.0121456139864028,0.0442346100644289,0.0239500440915569,0.440169837962779,0.0118105799210668,0.251999441551342,0.0131113331580104,1.4619815496589,1.34240162228705,1.31657785351047,1.08103743549222,1.27515250336313
500,0.5,1,0,4,-0.4,0.555410630493911,0.0135569998483324,0.489569903480276,0.0151386603159021,0.0367175265584736,0.0237520317697922,0.768181409527803,0.0128750089223109,0.444067863003613,0.0146618076723563,1.79206854878967,1.57856233537609,1.51438418787072,1.07085354691324,1.46918531879808
500,0.5,1,0,4,-0.2,0.782768928384413,0.0190054767896968,0.666381824244936,0.0217905505161387,0.0316936459387496,0.0208031742174459,1.07663238850884,0.0174593797814063,0.62951918741635,0.0210232101618788,2.11128094215153,1.81717551798922,1.70377370237285,1.06409548682339,1.66672704625917
500,0.5,1,0,4,0,1.08219947318671,0.0194265518992567,0.909506673239158,0.0224518986362976,0.0375187472689049,0.0200321171036547,1.44030278085604,0.0180699085565562,0.870549024715065,0.0210304540773348,2.45511423042103,2.09943661439014,1.93080770106648,1.06540860643315,1.89380933079525
500,0.5,1,0,4,0.2,1.40614013311519,0.0228396386787244,1.16883956671448,0.0265551591305502,0.0447714138092189,0.0250204823783988,1.82520526302963,0.0217052145272355,1.14398203515038,0.0250082072913823,2.85839456327167,2.43808614903454,2.20376002570265,1.07711632838362,2.17919542455353
500,0.5,1,0,4,0.4,1.72082916034334,0.0225091045956444,1.43890827431111,0.0289017395284964,0.0405649742092293,0.0194991434208618,2.15482129097033,0.0198577045831908,1.41656127053192,0.0253425583515785,3.18948597881143,2.758746185252,2.4849248620126,1.07593346745384,2.46015505125783
500,0.5,1,0,4,0.6,2.02718626584205,0.0257834151395877,1.70244840011021,0.0333803495780537,0.0440888730071596,0.0237953912994024,2.48841779252884,0.0225826578832902,1.69408089965235,0.0272051924514284,3.51719152280233,3.05698158657383,2.73902781152857,1.0710548970303,2.72673462673994
500,0.5,1,0,4,0.8,2.35369079604258,0.0240395398127232,1.97811157316102,0.0324533196028753,0.0414911234091472,0.0201862688498113,2.83453953848462,0.0224039941462409,1.96394410082268,0.0289487183221714,3.86507130790956,3.38516458205053,3.01917802096757,1.06272096075973,3.00175055386419
500,0.5,1,0,4,1,2.64855485175188,0.0273211936755622,2.24962514339028,0.0366857459103946,0.0427319324753752,0.023304616863546,3.12274567469571,0.0268045988027708,2.22096363094796,0.0304204653198919,4.13270977185932,3.66141337924508,3.27460759324873,1.06128841701262,3.24234389881071
500,0.6,1,0,4,-1,0.146707371761135,0.00383494576955923,0.146605573414394,0.00381331327700233,0.139662347568238,0.0133865351094593,0.148348633437364,0.00372607942258955,0.133011193153393,0.00481932748772574,1.15217724866022,1.15078165577583,1.15068409434788,1.15951769870369,1.13848443196689
500,0.6,1,0,4,-0.8,0.234999628662429,0.00834619254749311,0.230719381043527,0.00857465466083879,0.0918383970894862,0.0232951782640386,0.273227862809564,0.00812419213394427,0.201467252970501,0.00974208935637919,1.2834999947146,1.24569222790699,1.24176691576762,1.12480987988441,1.21412469228012
500,0.6,1,0,4,-0.6,0.483837191088796,0.0121845132545584,0.465606934048363,0.012682334950632,0.105627616996604,0.0334841612857375,0.596601773367096,0.0112358733526413,0.409669770271343,0.0146825093057177,1.61027765332749,1.49894218465607,1.48142536720661,1.14791955486762,1.42890212722966
500,0.6,1,0,4,-0.4,0.81271317247526,0.0156347929606947,0.773179183357529,0.016855893482942,0.128265032992703,0.0338363644592306,0.983276209444054,0.0143926714834912,0.694133649668539,0.0182492613761927,2.00428639556526,1.83408479851193,1.79581252325468,1.16913557694403,1.7191531883861
500,0.6,1,0,4,-0.2,1.16311687709288,0.0165642361969643,1.10340223355977,0.0176441672990223,0.132548440715956,0.0441871794106466,1.38905220907639,0.0160510479943247,0.98562500307147,0.0200610841465953,2.4070484750667,2.18151874759051,2.12314747505931,1.18485014873642,2.00950941957204
500,0.6,1,0,4,0,1.579628701794,0.0199047709073815,1.49393094200307,0.0214995240324849,0.165052614607455,0.0458448467433005,1.83927299762966,0.0190360413370164,1.37247884620542,0.0238636870956732,2.85972224593531,2.60141005141316,2.51782505564943,1.22030413000119,2.40122291320029
500,0.6,1,0,4,0.2,1.91669958558398,0.022370563197377,1.80845153980467,0.0282132717536328,0.182974918661916,0.0552522025130124,2.21278075283884,0.0204911916718012,1.65143954749762,0.026438229934614,3.25058996807699,2.95522727383094,2.85340003503033,1.25063180198922,2.69404901492302
500,0.6,1,0,4,0.4,2.37226460028006,0.0238093495809961,2.268865575516,0.0265075664430649,0.220731439436419,0.0720439119986426,2.66673688314319,0.0216865511392364,2.09322529208846,0.0282710604101106,3.70066878497424,3.408048838661,3.3079764988955,1.30913081370616,3.13438064189115
500,0.6,1,0,4,0.6,2.71754345298484,0.0240062382775894,2.59189260426156,0.0289010021107015,0.230149698927425,0.071634601845263,3.01981865054163,0.0222526669579703,2.39882528966812,0.0298870158849834,4.07623544832403,3.77455628357655,3.65486890279288,1.32634334662104,3.46456753553476
500,0.6,1,0,4,0.8,3.07317834585721,0.0270934600629758,2.95669918708147,0.0350859089548725,0.291993939799596,0.0928203867371312,3.36871296925319,0.0242807981605759,2.73364400331487,0.0329209465734617,4.39683320173025,4.10337096475044,3.99511897393169,1.39400480061073,3.77309503535455
500,0.6,1,0,4,1,3.40916781148501,0.02865619925175,3.26793800369176,0.0403442327583381,0.335917231438163,0.104008030376062,3.71422543376403,0.0256217367763746,3.05814784446015,0.0336245990253346,4.73890102959109,4.43661673768136,4.30949532274766,1.44277276955247,4.09297991394963
