"contamination_level","ctam_sigma","ctam_mu","cook_cutoff","ctam_rho","robust_m_est_bias","robust_m_est_variance","robust_mm_est_bias","robust_mm_est_variance","robust_s_est_bias","robust_s_est_variance","ols_est_bias","ols_est_variance","ols_diag_est_bias","ols_diag_est_variance","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe"
0.5,1,0,4,-0.2,0.785434693973657,0.0182202341968287,0.674108349796843,0.0202719087294578,0.0377848617302934,0.0242274278148785,1.0722858365482,0.0171017393640164,0.630654533619812,0.019597181403437,2.10633099821666,1.81734218151781,1.70730307367511,1.07208792041113,1.6643709703841
0.5,1,0,4,0,1.07143197254001,0.0223392518503252,0.899509955917829,0.026456755447594,0.0386738144881891,0.024155952148088,1.42485614222594,0.0200490792896304,0.877226533927145,0.0240007091658506,2.44813044600687,2.09677925337647,1.92960190760433,1.06732563394136,1.90623007848836
0.5,1,0,4,0.2,1.36979782461451,0.0197350718240971,1.13355709713161,0.024712282745556,0.0399895175951967,0.0207628395759943,1.78568554423698,0.017373636402514,1.1215653169234,0.0216202351517456,2.82029147540119,2.40693135335717,2.17586266676691,1.07635256980296,2.16149397686729
0.5,1,0,4,0.4,1.70484325029889,0.0263198893725244,1.41181211296739,0.0353567397532038,0.0391986952091663,0.0206375527615567,2.14940438992994,0.0222050908411048,1.41318709427588,0.0273844511504207,3.17626018485458,2.7356962288643,2.45179047143351,1.06504582107761,2.44797638074792
0.5,1,0,4,0.6,2.00341483373555,0.0241372081365067,1.6677999429999,0.0323007373170741,0.040932682521592,0.0211662384993637,2.47357031577565,0.0212008655034249,1.66748815129428,0.0259747122522492,3.48949846194311,3.02336629322269,2.69787122116633,1.06682257071415,2.69359932438599
0.5,1,0,4,0.8,2.34205125777911,0.0255394804179446,1.96898740708189,0.0351254798337199,0.0390519007413957,0.0207411246736882,2.80614367689631,0.0237686891907484,1.95875229496796,0.0298840245181076,3.82061067625249,3.36192326311884,3.00209663403351,1.06826084794084,2.98655247745006
0.5,1,0,4,1,2.64521273610709,0.0280522920080361,2.257251963085,0.0383949717487668,0.0430962327342088,0.0196636596130745,3.1184970226962,0.0249508585725056,2.22894455344994,0.0333877673720553,4.16672398023232,3.69708073100633,3.32071230020787,1.07743322459814,3.28668532730021
0.6,1,0,4,-1,0.141129190727131,0.00400428490399962,0.141130243081542,0.00402277529629513,0.129827023052651,0.0144211994525082,0.143940236992685,0.00383497224661106,0.126513516088007,0.0051472474234019,1.15008108957417,1.1477179165788,1.14770793661862,1.15389655141548,1.13484884581842
0.6,1,0,4,-0.8,0.237560150720249,0.00699998256127003,0.233320801159978,0.00718079799543756,0.0952806183662959,0.0244431131147885,0.278518582928363,0.00705513194227078,0.203930634838225,0.00862198323097925,1.28122224296997,1.24051396668443,1.23664606991902,1.12484828401417,1.20907261829647
0.6,1,0,4,-0.6,0.488984369065201,0.0104025979220243,0.470610342814953,0.011087259116649,0.101436715681158,0.0333767966320092,0.60067427293983,0.00968611398812028,0.410575893066082,0.012743975519194,1.62854617356811,1.51558006444218,1.49799524039969,1.15136842250543,1.43921284423429
0.6,1,0,4,-0.4,0.823275713320772,0.0167658658689587,0.787621256662545,0.0177176369675401,0.125355493651269,0.03819521967005,0.992229739869965,0.0160447005300594,0.705794609260844,0.0198017834749045,2.02408526496208,1.85287781844724,1.81763822262647,1.17285688250654,1.7377213679065
0.6,1,0,4,-0.2,1.17950038708281,0.0178788109315803,1.11260345912058,0.0199774607706209,0.126862600100173,0.0396750514876752,1.40757257469818,0.0166490196642366,1.02101846475078,0.0213920712161998,2.43349603237967,2.20675885934132,2.14237449695827,1.18018547521888,2.05244845268066
0.6,1,0,4,0,1.58022891578495,0.0209276584505218,1.50372203833776,0.0231150998593966,0.155748243575938,0.0450888953248324,1.8344120152125,0.0189338733656183,1.36598855671041,0.0228907100932344,2.85348170284298,2.60211613199568,2.52829042921727,1.21021480700307,2.39210279150158
0.6,1,0,4,0.2,1.94418215244906,0.0206584273462302,1.83427014824121,0.0251149139355586,0.187851465540173,0.0521603613919373,2.23688166249534,0.0191659545260706,1.67851005236567,0.0261847747158582,3.25909350582896,2.96833929044012,2.86426684295704,1.25508851728755,2.71204887347817
0.6,1,0,4,0.4,2.37011183319787,0.0232114562008079,2.24981961307457,0.0285642960492323,0.222267934828815,0.0644530616730892,2.67819972222022,0.020741138159479,2.06739066105277,0.0286803559528208,3.72196270440963,3.41603792747597,3.30094841452674,1.30096200962853,3.12007838615184
0.6,1,0,4,0.6,2.71622258836243,0.0251668699836659,2.59808163858267,0.0299110129845531,0.2580876649767,0.090085876699115,3.02664945664214,0.0230732614363758,2.3877711360412,0.0300765458653746,4.05871747908413,3.74999306297803,3.63693462307123,1.35733019022721,3.42734530725976
0.6,1,0,4,0.8,3.06153416078002,0.0247035732593853,2.96239179293555,0.027439123649029,0.283517723517275,0.106745107099634,3.34820560243529,0.0223950636847208,2.73196083119803,0.0299230877101928,4.39095610707972,4.10549005234892,4.0092319605639,1.39987589838433,3.78137324650375
0.6,1,0,4,1,3.4003367474815,0.0260148980730809,3.25525415390389,0.0385861381521114,0.305799151819945,0.100665866610244,3.71374379556695,0.0235716349373681,3.04524507244442,0.0310561471684239,4.76249554267792,4.45007571674843,4.31759865322407,1.42097692732054,4.1020902428068
